time_s,condenser_level,sump_level,feed_tray_level,reboiler_tray_level,top_pressure,bottom_pressure,condenser_temperature,feed_tray_temperature,reboiler_temperature,distillate_valve_opening,bottoms_valve_opening,condenser_duty,reboiler_duty,feed_mass_flow,distillate_mass_flow,bottoms_mass_flow,distillate_benzene_fraction,bottoms_toluene_fraction,vapor_to_condenser,reflux,distillate_draw,bottoms_draw,bottoms_pressure
556.0,0.72845,1.03167,0.0431964,1.03167,108472,127549,356.212,377.102,391.627,38.3082,27.7972,4310.39,5427.55,8.51251,4.12595,3.83213,0.946223,0.988282,265.638,91.1837,4.12595,3.83213,135352
558.0,0.728879,1.03157,0.0429472,1.03157,109150,127628,356.432,376.335,391.649,37.6683,27.9705,4095.97,5427.55,8.51251,3.91104,3.85651,0.945904,0.988255,234.585,95.698,3.91104,3.85651,135430
560.0,0.729519,1.03107,0.0426699,1.03107,109850,127528,356.654,375.54,391.619,37.6843,28.078,4136.62,5427.55,8.51251,3.94351,3.87021,0.945599,0.988243,220.385,96.3013,3.94351,3.87021,135327
562.0,0.730162,1.02978,0.0424543,1.02978,110568,127062,356.882,374.962,391.483,37.744,28.1022,4180.34,5427.55,8.51251,4.09479,3.86915,0.945275,0.988247,219.993,97.0219,4.09479,3.86915,134852
564.0,0.730682,1.02763,0.0423443,1.02763,111306,126199,357.115,374.719,391.231,37.806,27.9639,4226.97,5427.55,8.51251,3.98261,3.84217,0.94491,0.988269,224.643,97.6069,3.98261,3.84217,133976
566.0,0.7313,1.02489,0.0423295,1.02489,112065,125109,357.354,374.779,390.912,37.845,27.644,4276.67,5427.55,8.51251,4.13351,3.78825,0.944506,0.988305,227.191,98.2352,4.13351,3.78825,132868
568.0,0.732018,1.02216,0.0423745,1.02216,112844,124051,357.598,375.027,390.6,37.9051,27.1963,4329.56,5427.55,8.51251,4.14764,3.71731,0.944096,0.98835,219.831,98.985,4.14764,3.71731,131793
570.0,0.732794,1.01991,0.0424429,1.01991,113641,123235,357.845,375.346,390.358,37.9869,26.7379,4385.63,5427.55,8.51251,4.17679,3.64726,0.943713,0.988395,204.911,99.8315,4.17679,3.64726,130963
572.0,0.73364,1.01839,0.0425146,1.01839,114451,122763,358.094,375.656,390.218,38.0822,26.3672,4444.6,5427.55,8.51251,4.20349,3.59229,0.943374,0.988436,188.324,100.743,4.20349,3.59229,130481
574.0,0.734428,1.01763,0.0425682,1.01763,115270,122618,358.343,375.919,390.176,38.1939,26.1383,4506.16,5427.55,8.51251,4.22798,3.55952,0.943087,0.988471,171.468,101.679,4.22798,3.55952,130331
576.0,0.735205,1.01733,0.0426148,1.01733,116094,122720,358.592,376.131,390.208,38.2959,26.0556,4569.93,5427.55,8.51251,4.25574,3.54868,0.942845,0.988501,160.297,102.512,4.25574,3.54868,130430
578.0,0.736079,1.01733,0.0426543,1.01733,116920,122978,358.839,376.305,390.287,38.398,26.0654,4635.63,5427.55,8.51251,4.27858,3.5517,0.942637,0.988527,154.096,103.455,4.27858,3.5517,130686
580.0,0.736971,1.01768,0.0426901,1.01768,117747,123318,359.084,376.459,390.39,38.5216,26.1342,4703.01,5427.55,8.51251,4.31156,3.56362,0.942454,0.988548,148.984,104.438,4.31156,3.56362,131028
582.0,0.737902,1.01817,0.0427258,1.01817,118573,123685,359.327,376.604,390.5,38.6511,26.2767,4771.89,5427.55,8.51251,4.33903,3.58589,0.942297,0.988566,145.314,105.505,4.33903,3.58589,131398
584.0,0.738807,1.01868,0.042765,1.01868,119396,124068,359.568,376.753,390.615,38.7907,26.4472,4842.1,5427.55,8.51251,4.37317,3.61213,0.94215,0.988583,145.222,106.556,4.37317,3.61213,131783
586.0,0.739778,1.0192,0.0428096,1.0192,120216,124470,359.806,376.913,390.736,38.9278,26.6228,4913.53,5427.55,8.51251,4.4011,3.63925,0.942013,0.988598,145.677,107.602,4.4011,3.63925,132188
588.0,0.740879,1.01988,0.0428595,1.01988,121032,124897,360.042,377.08,390.863,39.0805,26.8038,4986.15,5427.55,8.51251,4.43208,3.66745,0.941899,0.988609,142.679,108.809,4.43208,3.66745,132619
590.0,0.741998,1.02057,0.0429144,1.02057,121841,125361,360.274,377.255,391.001,39.2618,27.0198,5059.82,5427.55,8.51251,4.46975,3.70075,0.941799,0.988619,141.739,110.09,4.46975,3.70075,133087
592.0,0.743129,1.02138,0.0429736,1.02138,122642,125866,360.502,377.432,391.146,39.4499,27.2397,5134.34,5427.55,8.51251,4.37669,3.73637,0.941719,0.988626,138.851,111.397,4.37669,3.73637,133596
594.0,0.744275,1.02544,0.0430338,1.02544,123425,126414,360.719,377.585,391.309,39.6432,27.4882,5209.59,5427.55,8.51251,4.5428,3.7763,0.941847,0.988589,0,112.775,4.5428,3.7763,134173
596.0,0.741853,1.031,0.0430728,1.031,121761,126802,360.143,377.65,391.42,39.8424,28.403,5284.62,5427.55,8.51251,4.60319,3.90954,0.942052,0.988511,0,110.568,4.60319,3.90954,134602
598.0,0.733945,1.03862,0.0430875,1.03862,115445,127128,358.317,377.642,391.506,39.3265,29.6382,5141.08,5427.55,8.51251,4.42502,4.09016,0.942052,0.988386,0,101.641,4.42502,4.09016,134985
600.0,0.735093,1.03884,0.0430277,1.03884,116119,127444,358.616,377.386,391.599,37.6996,31.3163,4576.71,5427.55,8.51251,4.19646,4.32307,0.941939,0.98834,188.935,98.3648,4.19646,4.32307,135302
602.0,0.728291,1.04339,0.0429133,1.04339,111249,127739,357.061,377.001,391.68,37.8751,31.5158,4629.29,5427.55,9.36376,4.18509,4.35731,0.941956,0.988232,0,95.3928,4.18509,4.35731,135630
604.0,0.729309,1.04307,0.0427003,1.04307,111918,127884,357.369,376.317,391.72,36.4529,32.6005,4184.89,5427.55,9.36376,3.85175,4.50821,0.941771,0.988167,212.442,93.6797,3.85175,4.50821,135773
606.0,0.730005,1.04221,0.0424874,1.04221,112615,127835,357.584,375.654,391.703,36.5871,32.7091,4229.58,5427.55,9.36376,3.88299,4.52201,0.941559,0.988123,211.14,96.7611,3.88299,4.52201,135717
608.0,0.730726,1.0407,0.0423206,1.0407,113330,127492,357.804,375.153,391.598,36.6593,32.705,4277.95,5427.55,9.36376,4.0319,4.51866,0.94132,0.988099,212.596,97.4963,4.0319,4.51866,135363
610.0,0.731485,1.03856,0.0422323,1.03856,114062,126861,358.029,374.907,391.414,36.7383,32.5661,4329.15,5427.55,9.36376,4.04707,4.4922,0.941054,0.988093,214.985,98.307,4.04707,4.4922,134718
612.0,0.732304,1.036,0.0422219,1.036,114813,126069,358.258,374.91,391.182,36.8269,32.2919,4383.22,5427.55,9.36376,4.06856,4.44543,0.940766,0.988103,214.602,99.1715,4.06856,4.44543,133910
614.0,0.733038,1.03353,0.0422636,1.03353,115580,125307,358.492,375.084,390.958,36.9294,31.9253,4440.19,5427.55,9.36376,4.09278,4.38642,0.940467,0.98812,207.712,100.021,4.09278,4.38642,133131
616.0,0.733764,1.03157,0.0423289,1.03157,116362,124734,358.729,375.334,390.789,37.0173,31.5656,4500.01,5427.55,9.36376,4.11627,4.33052,0.940187,0.988139,194.16,100.859,4.11627,4.33052,132545
618.0,0.734534,1.0302,0.0424006,1.0302,117155,124431,358.966,375.59,390.7,37.1052,31.2989,4562.49,5427.55,9.36376,4.14073,4.29023,0.939946,0.988154,179.565,101.673,4.14073,4.29023,132233
620.0,0.73539,1.02947,0.0424647,1.02947,117954,124398,359.204,375.818,390.69,37.2041,31.1459,4627.31,5427.55,9.36376,4.16761,4.2683,0.939749,0.988165,166.244,102.613,4.16761,4.2683,132194
622.0,0.736263,1.02931,0.0425189,1.02931,118756,124578,359.44,376.009,390.744,37.3223,31.118,4694.1,5427.55,9.36376,4.18768,4.26575,0.939589,0.988169,155.398,103.577,4.18768,4.26575,132373
624.0,0.737243,1.02949,0.0425673,1.02949,119557,124897,359.673,376.169,390.842,37.4462,31.2042,4762.53,5427.55,9.36376,4.09625,4.27886,0.939464,0.988167,148.948,104.635,4.09625,4.27886,132692
626.0,0.738318,1.02992,0.042614,1.02992,120355,125294,359.905,376.312,390.956,37.5939,31.3587,4832.32,5427.55,9.36376,4.25048,4.30504,0.939361,0.988161,145.1,105.856,4.25048,4.30504,133091
628.0,0.739306,1.03052,0.0426621,1.03052,121148,125724,360.133,376.448,391.082,37.7633,31.5647,4903.24,5427.55,9.36376,4.28588,4.33735,0.939274,0.988149,142.807,107.029,4.28588,4.33735,133524
630.0,0.740362,1.03116,0.0427139,1.03116,121936,126170,360.358,376.587,391.213,37.9182,31.8055,4975.14,5427.55,9.36376,4.1971,4.37466,0.939201,0.988135,142.067,108.191,4.1971,4.37466,133973
632.0,0.741522,1.03183,0.0427704,1.03183,122717,126630,360.58,376.732,391.347,38.0892,32.0597,5047.93,5427.55,9.36376,4.225,4.41403,0.93914,0.988118,142.028,109.515,4.225,4.41403,134437
634.0,0.742679,1.03258,0.0428325,1.03258,123490,127112,360.798,376.884,391.487,38.2839,32.3204,5121.48,5427.55,9.36376,4.38516,4.45462,0.939091,0.988098,140.996,110.794,4.38516,4.45462,134923
636.0,0.743789,1.03338,0.0428993,1.03338,124253,127622,361.013,377.041,391.635,38.4814,32.5999,5195.7,5427.55,9.36376,4.42925,4.49816,0.939054,0.988075,139.797,112.022,4.42925,4.49816,135438
638.0,0.744957,1.03425,0.0429693,1.03425,125007,128163,361.22,377.2,391.791,38.6723,32.8946,5270.45,5427.55,9.36376,4.46475,4.54421,0.939032,0.988048,137.895,110.441,4.46475,4.54421,135984
640.0,0.743717,1.03523,0.043041,1.03523,124095,128738,360.868,377.357,391.957,38.8777,33.2055,5345.68,5427.55,9.36376,4.53359,4.593,0.93893,0.988017,136.915,108.789,4.53359,4.593,136564
642.0,0.739001,1.03914,0.0431049,1.03914,120151,129341,359.755,377.476,392.127,38.6016,33.5415,5272.57,5427.55,9.36376,4.42893,4.64856,0.938876,0.987943,0,107.219,4.42893,4.64856,137195
644.0,0.731369,1.04521,0.04311,1.04521,114138,129725,357.998,377.412,392.232,37.6222,34.4818,4925.45,5427.55,9.36376,4.20849,4.78853,0.938876,0.987809,0,98.6892,4.20849,4.78853,137624
646.0,0.732433,1.04565,0.0430007,1.04565,114804,130083,358.296,377.013,392.334,36.0434,35.8769,4385.4,5427.55,9.36376,3.98863,4.98434,0.938773,0.987724,179.655,95.7697,3.98863,4.98434,137984
648.0,0.733196,1.04585,0.0428076,1.04585,115493,130387,358.503,376.41,392.414,36.195,36.1468,4434.96,5427.55,9.36376,4.01718,5.02663,0.938629,0.987651,190.312,97.6866,4.01718,5.02663,138289
650.0,0.733976,1.04557,0.0426005,1.04557,116204,130466,358.72,375.806,392.434,36.289,36.3699,4487.66,5427.55,9.36376,3.91462,5.05815,0.938462,0.987592,193.953,99.9524,3.91462,5.05815,138365
652.0,0.734787,1.04454,0.0424548,1.04454,116928,130184,358.937,375.398,392.355,36.3882,36.496,4543.64,5427.55,9.36376,3.93917,5.07024,0.938269,0.987548,199.202,101.941,3.93917,5.07024,138077
654.0,0.735635,1.04268,0.0423933,1.04268,117667,129563,359.157,375.255,392.172,36.4959,36.4693,4602.02,5427.55,9.36376,3.96491,5.0606,0.938045,0.987523,206.549,102.866,3.96491,5.0606,137443
656.0,0.736592,1.04038,0.0424033,1.04038,118420,128778,359.382,375.336,391.945,36.6131,36.269,4662.94,5427.55,9.36376,4.10023,5.02312,0.937796,0.987514,209.922,103.919,4.10023,5.02312,136643
658.0,0.737536,1.03817,0.0424566,1.03817,119187,128052,359.609,375.553,391.734,36.7545,35.9689,4726.52,5427.55,9.36376,4.0325,4.97259,0.937546,0.987513,203.493,104.953,4.0325,4.97259,135903
660.0,0.738629,1.03648,0.0425274,1.03648,119965,127553,359.837,375.818,391.589,36.8959,35.6807,4792.69,5427.55,9.36376,4.06106,4.92645,0.937329,0.987513,188.876,106.174,4.06106,4.92645,135393
662.0,0.739659,1.0354,0.0426087,1.0354,120748,127343,360.065,376.074,391.531,37.0698,35.489,4861.12,5427.55,9.36376,4.09244,4.89522,0.937153,0.98751,173.779,107.378,4.09244,4.89522,135175
664.0,0.740835,1.03487,0.0426797,1.03487,121532,127403,360.291,376.295,391.548,37.2338,35.4136,4931.41,5427.55,9.36376,4.12118,4.88481,0.937026,0.987502,161.262,108.672,4.12118,4.88481,135231
666.0,0.741935,1.03478,0.0427432,1.03478,122313,127662,360.515,376.479,391.619,37.4301,35.4478,5003.17,5427.55,9.36376,4.26658,4.8935,0.936933,0.987487,151.82,109.935,4.26658,4.8935,135488
668.0,0.742998,1.03505,0.0428033,1.03505,123088,128041,360.734,376.634,391.733,37.6141,35.5693,5076.03,5427.55,9.36376,4.19738,4.91227,0.936871,0.987466,145.127,111.169,4.19738,4.91227,135869
670.0,0.744142,1.03543,0.0428642,1.03543,123855,128481,360.95,376.774,391.855,37.7936,35.7637,5149.73,5427.55,9.36376,4.22604,4.94528,0.936831,0.987442,142.687,112.479,4.22604,4.94528,136310
672.0,0.745307,1.03591,0.0429291,1.03591,124600,128946,361.159,376.908,391.988,37.9921,35.9815,5224.06,5427.55,9.36376,4.35833,4.98019,0.936805,0.987413,141.49,111.977,4.35833,4.98019,136777
674.0,0.745375,1.03642,0.0429997,1.03642,124792,129420,361.11,377.045,392.124,38.1979,36.2208,5297.8,5427.55,9.36376,4.46614,5.01824,0.936747,0.987381,141.036,110.539,4.46614,5.01824,137254
676.0,0.744191,1.03697,0.0430745,1.03697,123601,129905,360.78,377.178,392.266,38.186,36.4681,5323.14,5427.55,9.36376,4.44325,5.05581,0.936642,0.987346,144.064,109.113,4.44325,5.05581,137741
678.0,0.74328,1.03755,0.0431383,1.03755,122686,130403,360.525,377.27,392.407,37.9222,36.7259,5224.64,5427.55,9.36376,4.39619,5.09685,0.936539,0.987307,147.559,107.989,4.39619,5.09685,138242
680.0,0.742609,1.03814,0.0431714,1.03814,121993,130905,360.332,377.274,392.548,37.7102,36.9938,5148.75,5427.55,9.36376,4.35925,5.13942,0.936438,0.987266,150.817,107.145,4.35925,5.13942,138747
682.0,0.742184,1.03866,0.0431674,1.03866,121518,131377,360.199,377.186,392.677,37.5442,37.2643,5091.26,5427.55,9.36376,4.33161,5.18393,0.936337,0.987224,154.899,106.556,4.33161,5.18393,139221
684.0,0.74203,1.03901,0.0431362,1.03901,121273,131764,360.132,377.038,392.785,37.4258,37.5218,5052.06,5427.55,9.36376,4.31358,5.22388,0.936234,0.987181,159.864,106.25,4.31358,5.22388,139610
686.0,0.742183,1.03909,0.0430924,1.03909,121277,132012,360.136,376.876,392.858,37.361,37.7494,5032.69,5427.55,9.36376,4.30614,5.25614,0.936126,0.98714,165.888,106.259,4.30614,5.25614,139858
688.0,0.742627,1.03878,0.0430492,1.03878,121510,132096,360.204,376.74,392.88,37.3574,37.9204,5035.28,5427.55,9.36376,4.30981,5.28046,0.936012,0.987104,171.999,106.595,4.30981,5.28046,139939
690.0,0.743278,1.03818,0.0430162,1.03818,121901,132032,360.318,376.657,392.86,37.4129,38.0156,5058.53,5427.55,9.36376,4.32309,5.29244,0.935891,0.987074,176.501,107.21,4.32309,5.29244,139870
692.0,0.74405,1.0373,0.0429991,1.0373,122376,131872,360.455,376.639,392.81,37.5112,38.0467,5096.29,5427.55,9.36376,4.34285,5.29603,0.935763,0.987049,179.613,108.001,4.34285,5.29603,139705
694.0,0.744803,1.03635,0.0429996,1.03635,122824,131685,360.584,376.682,392.756,37.6357,38.0203,5142.36,5427.55,9.36376,4.36516,5.2895,0.935631,0.987029,179.58,108.858,4.36516,5.2895,139511
696.0,0.745404,1.03547,0.0430156,1.03547,123142,131533,360.677,376.771,392.712,37.7583,37.9753,5186.79,5427.55,9.36376,4.38496,5.28081,0.935497,0.987011,176.786,109.623,4.38496,5.28081,139352
698.0,0.745742,1.03477,0.043041,1.03477,123246,131455,360.709,376.882,392.689,37.8524,37.9422,5220.29,5427.55,9.36376,4.39769,5.2747,0.935366,0.986992,172.002,110.145,4.39769,5.2747,139269
700.0,0.745851,1.03427,0.0430685,1.03427,123168,131471,360.69,376.99,392.696,37.8952,37.9411,5235.14,5427.55,9.36376,4.40123,5.27241,0.935238,0.986972,167.908,110.386,4.40123,5.27241,139282
702.0,0.745801,1.03394,0.0430908,1.03394,122972,131577,360.637,377.073,392.722,37.8925,37.9792,5233.89,5427.55,9.36376,4.39736,5.28013,0.935115,0.986951,165.179,110.409,4.39736,5.28013,139385
704.0,0.745656,1.03381,0.0431033,1.03381,122710,131750,360.566,377.118,392.773,37.8583,38.0483,5221.85,5427.55,9.36376,4.38867,5.28952,0.934997,0.986926,163.141,110.304,4.38867,5.28952,139556
706.0,0.745505,1.03371,0.0431039,1.03371,122454,131952,360.497,377.122,392.826,37.8048,38.1579,5203.53,5427.55,9.36376,4.37787,5.30842,0.934881,0.986899,163.29,110.132,4.37787,5.30842,139757
708.0,0.745408,1.03363,0.0430954,1.03363,122250,132146,360.441,377.091,392.88,37.7498,38.273,5185.34,5427.55,9.36376,4.36782,5.32624,0.934766,0.986871,164.393,109.993,4.36782,5.32624,139950
710.0,0.745439,1.03346,0.0430833,1.03346,122155,132298,360.417,377.039,392.921,37.7051,38.3911,5171.34,5427.55,9.36376,4.36091,5.34399,0.934652,0.986843,166.993,109.96,4.36091,5.34399,140100
712.0,0.745605,1.03316,0.0430712,1.03316,122169,132387,360.424,376.982,392.945,37.686,38.4913,5166.74,5427.55,9.36376,4.35891,5.35852,0.934537,0.986817,169.704,110.076,4.35891,5.35852,140186
714.0,0.745884,1.03272,0.0430628,1.03272,122273,132409,360.455,376.935,392.951,37.6941,38.5651,5171.79,5427.55,9.36376,4.36165,5.36852,0.934419,0.986792,172.193,110.328,4.36165,5.36852,140206
716.0,0.74625,1.03214,0.043063,1.03214,122442,132377,360.506,376.909,392.94,37.7256,38.6072,5184.95,5427.55,9.36376,4.36826,5.37343,0.9343,0.986771,174.138,110.694,4.36826,5.37343,140169
718.0,0.746652,1.03146,0.0430728,1.03146,122635,132309,360.563,376.907,392.924,37.7751,38.6206,5204.16,5427.55,9.36376,4.37739,5.37206,0.934179,0.986752,175.349,111.122,4.37739,5.37206,140096
720.0,0.747064,1.03072,0.0430926,1.03072,122832,132235,360.621,376.931,392.902,37.8329,38.6099,5225.83,5427.55,9.36376,4.38756,5.36902,0.934057,0.986736,175.813,111.583,4.38756,5.36902,140017
722.0,0.747393,1.03004,0.0431196,1.03004,122960,132177,360.66,376.974,392.881,37.8938,38.5846,5248.18,5427.55,9.36376,4.39686,5.36599,0.933936,0.98672,174.16,112.01,4.39686,5.36599,139953
724.0,0.747584,1.02946,0.0431513,1.02946,122977,132148,360.667,377.024,392.876,37.9392,38.5688,5264.63,5427.55,9.36376,4.40237,5.36104,0.933817,0.986704,171.668,112.302,4.40237,5.36104,139920
726.0,0.747685,1.0289,0.0431831,1.0289,122923,132157,360.655,377.071,392.874,37.9576,38.5706,5271.34,5427.55,9.36376,4.40351,5.3626,0.933701,0.986689,170.445,112.454,4.40351,5.3626,139925
728.0,0.747723,1.02845,0.0432112,1.02845,122824,132202,360.629,377.107,392.886,37.9582,38.5748,5271.81,5427.55,9.36376,4.40177,5.36313,0.933587,0.986672,169.213,112.535,4.40177,5.36313,139967
730.0,0.747719,1.02806,0.0432326,1.02806,122698,132274,360.596,377.124,392.906,37.9465,38.5987,5268.06,5427.55,9.36376,4.3981,5.36674,0.933476,0.986655,168.552,112.553,4.3981,5.36674,140036
732.0,0.747719,1.0277,0.0432473,1.0277,122578,132357,360.565,377.124,392.928,37.9266,38.6335,5261.66,5427.55,9.36376,4.39362,5.37199,0.933367,0.986637,168.709,112.551,4.39362,5.37199,140116
734.0,0.747749,1.02734,0.043256,1.02734,122488,132434,360.542,377.109,392.949,37.9073,38.672,5255.68,5427.55,9.36376,4.38973,5.37771,0.933259,0.986619,169.394,112.57,4.38973,5.37771,140190
736.0,0.747827,1.02694,0.0432617,1.02694,122438,132491,360.53,377.086,392.965,37.8942,38.7088,5252.13,5427.55,9.36376,4.38728,5.38296,0.933152,0.986601,170.408,112.633,4.38728,5.38296,140243
738.0,0.747959,1.02649,0.043266,1.02649,122433,132519,360.531,377.061,392.972,37.8906,38.7377,5252.01,5427.55,9.36376,4.38674,5.38676,0.933046,0.986584,171.644,112.753,4.38674,5.38676,140268
740.0,0.74814,1.02598,0.0432717,1.02598,122468,132519,360.543,377.041,392.971,37.8983,38.7537,5255.88,5427.55,9.36376,4.3882,5.38843,0.93294,0.986569,172.735,112.933,4.3882,5.38843,140264
742.0,0.748342,1.02543,0.0432804,1.02543,122518,132495,360.56,377.029,392.964,37.9162,38.7563,5263.25,5427.55,9.36376,4.39113,5.38794,0.932835,0.986554,173.431,113.148,4.39113,5.38794,140236
744.0,0.74857,1.02485,0.0432925,1.02485,122587,132457,360.582,377.028,392.952,37.9388,38.7476,5272.12,5427.55,9.36376,4.39495,5.38571,0.932729,0.98654,174.023,113.395,4.39495,5.38571,140194
746.0,0.748778,1.02427,0.0433082,1.02427,122641,132416,360.599,377.036,392.94,37.9669,38.7311,5282.79,5427.55,9.36376,4.39913,5.38236,0.932624,0.986527,173.789,113.644,4.39913,5.38236,140149
748.0,0.748933,1.02374,0.0433263,1.02374,122652,132381,360.604,377.051,392.933,37.9919,38.7118,5292.12,5427.55,9.36376,4.40218,5.37687,0.932521,0.986514,172.866,113.852,4.40218,5.37687,140109
750.0,0.749056,1.02321,0.0433455,1.02321,122638,132358,360.603,377.067,392.926,38.0068,38.7003,5297.76,5427.55,9.36376,4.40361,5.37447,0.932419,0.986502,172.513,114.005,4.40361,5.37447,140082
752.0,0.749151,1.02272,0.0433641,1.02272,122604,132351,360.595,377.082,392.924,38.0154,38.6879,5301.18,5427.55,9.36376,4.40398,5.37213,0.932319,0.986489,172.071,114.131,4.40398,5.37213,140072
754.0,0.749226,1.02225,0.0433809,1.02225,122556,132358,360.584,377.091,392.925,38.019,38.6811,5302.83,5427.55,9.36376,4.40349,5.37072,0.932221,0.986477,171.875,114.225,4.40349,5.37072,140075
756.0,0.749278,1.02186,0.0433952,1.02186,122493,132374,360.568,377.094,392.929,38.0186,38.6765,5303.11,5427.55,9.36376,4.40228,5.36983,0.932125,0.986463,171.237,114.306,4.40228,5.36983,140089
758.0,0.7493,1.02149,0.0434065,1.02149,122408,132392,360.547,377.089,392.933,38.0139,38.6863,5301.9,5427.55,9.36376,4.40018,5.37094,0.932031,0.986449,170.804,114.346,4.40018,5.37094,140104
760.0,0.749341,1.0211,0.0434153,1.0211,122342,132405,360.53,377.079,392.936,38.0032,38.698,5298.72,5427.55,9.36376,4.39771,5.37226,0.931938,0.986435,171.439,114.377,4.39771,5.37226,140114
762.0,0.749427,1.02068,0.0434228,1.02068,122314,132411,360.524,377.065,392.937,37.9963,38.7041,5296.96,5427.55,9.36376,4.39637,5.37269,0.931846,0.986421,172.407,114.452,4.39637,5.37269,140116
764.0,0.749544,1.02024,0.0434298,1.02024,122311,132406,360.525,377.05,392.935,37.9988,38.7029,5298.56,5427.55,9.36376,4.39657,5.372,0.931755,0.986408,173.031,114.572,4.39657,5.372,140108
766.0,0.749667,1.01979,0.0434372,1.01979,122312,132390,360.528,377.037,392.93,38.0077,38.6971,5302.38,5427.55,9.36376,4.3976,5.37054,0.931665,0.986395,173.087,114.714,4.3976,5.37054,140089
768.0,0.749797,1.01933,0.0434464,1.01933,122320,132365,360.532,377.03,392.923,38.0179,38.6862,5306.58,5427.55,9.36376,4.39889,5.36826,0.931576,0.986383,173.546,114.853,4.39889,5.36826,140061
770.0,0.749927,1.01886,0.0434581,1.01886,122329,132334,360.536,377.026,392.913,38.03,38.6709,5311.39,5427.55,9.36376,4.40041,5.36531,0.931488,0.986371,173.642,115.003,4.40041,5.36531,140026
772.0,0.750048,1.01839,0.0434704,1.01839,122330,132303,360.539,377.026,392.904,38.0425,38.6526,5316.25,5427.55,9.36376,4.40186,5.36195,0.931401,0.986359,173.582,115.147,4.40186,5.36195,139991
774.0,0.750154,1.01794,0.0434827,1.01794,122321,132274,360.538,377.029,392.895,38.0535,38.6334,5320.49,5427.55,9.36376,4.40293,5.3585,0.931315,0.986348,173.409,115.278,4.40293,5.3585,139960
776.0,0.750244,1.01751,0.0434946,1.01751,122300,132252,360.534,377.032,392.888,38.0619,38.615,5323.77,5427.55,9.36376,4.40348,5.35524,0.931231,0.986336,173.198,115.39,4.40348,5.35524,139934
778.0,0.750319,1.0171,0.0435059,1.0171,122268,132237,360.527,377.033,392.884,38.0672,38.5986,5325.95,5427.55,9.36376,4.4035,5.35236,0.931148,0.986324,172.992,115.485,4.4035,5.35236,139916
780.0,0.750382,1.0167,0.0435161,1.0167,122229,132227,360.517,377.033,392.88,38.0698,38.5847,5327.16,5427.55,9.36376,4.40305,5.34989,0.931067,0.986313,172.836,115.564,4.40305,5.34989,139903
782.0,0.750439,1.01633,0.0435252,1.01633,122186,132221,360.507,377.029,392.878,38.0701,38.5729,5327.59,5427.55,9.36376,4.40229,5.34778,0.930987,0.986301,172.794,115.633,4.40229,5.34778,139894
784.0,0.750494,1.01596,0.0435332,1.01596,122144,132215,360.497,377.022,392.876,38.0693,38.5625,5327.67,5427.55,9.36376,4.40142,5.34588,0.930908,0.986289,172.845,115.698,4.40142,5.34588,139886
786.0,0.750554,1.01559,0.0435405,1.01559,122107,132208,360.488,377.014,392.873,38.0685,38.5525,5327.78,5427.55,9.36376,4.40063,5.344,0.930831,0.986276,173,115.765,4.40063,5.344,139876
788.0,0.750621,1.01522,0.0435475,1.01522,122077,132196,360.481,377.004,392.869,38.0686,38.5415,5328.23,5427.55,9.36376,4.40009,5.34197,0.930755,0.986264,173.218,115.839,4.40009,5.34197,139861
790.0,0.750695,1.01485,0.0435544,1.01485,122055,132180,360.477,376.994,392.864,38.0704,38.5288,5329.27,5427.55,9.36376,4.39985,5.33964,0.93068,0.986252,173.421,115.921,4.39985,5.33964,139843
792.0,0.750772,1.01447,0.0435616,1.01447,122035,132160,360.473,376.984,392.858,38.0738,38.5139,5330.87,5427.55,9.36376,4.39986,5.33694,0.930606,0.98624,173.538,116.008,4.39986,5.33694,139819
794.0,0.75085,1.0141,0.0435691,1.0141,122017,132135,360.469,376.976,392.85,38.0779,38.4967,5332.72,5427.55,9.36376,4.39999,5.33391,0.930534,0.986229,173.646,116.098,4.39999,5.33391,139792
796.0,0.750927,1.01372,0.043577,1.01372,122000,132109,360.466,376.968,392.842,38.0825,38.4779,5334.72,5427.55,9.36376,4.40018,5.33063,0.930462,0.986217,173.703,116.188,4.40018,5.33063,139763
798.0,0.751001,1.01335,0.0435852,1.01335,121980,132081,360.462,376.962,392.834,38.0871,38.458,5336.69,5427.55,9.36376,4.40033,5.32718,0.930392,0.986206,173.703,116.275,4.40033,5.32718,139733
800.0,0.751069,1.01299,0.0435935,1.01299,121957,132055,360.457,376.957,392.826,38.0912,38.4374,5338.45,5427.55,9.36376,4.40037,5.32368,0.930323,0.986194,173.67,116.357,4.40037,5.32368,139704
802.0,0.751131,1.01263,0.0436017,1.01263,121930,132030,360.451,376.951,392.819,38.0945,38.4169,5339.89,5427.55,9.36376,4.40023,5.32021,0.930255,0.986182,173.602,116.433,4.40023,5.32021,139677
804.0,0.751187,1.01229,0.0436096,1.01229,121900,132008,360.444,376.945,392.812,38.0966,38.3968,5340.93,5427.55,9.36376,4.3999,5.31682,0.930188,0.986171,173.544,116.501,4.3999,5.31682,139651
806.0,0.75124,1.01195,0.043617,1.01195,121868,131987,360.436,376.938,392.805,38.0976,38.3773,5341.59,5427.55,9.36376,4.39943,5.31355,0.930123,0.986159,173.561,116.564,4.39943,5.31355,139628
