time_s,condenser_level,sump_level,feed_tray_level,reboiler_tray_level,top_pressure,bottom_pressure,condenser_temperature,feed_tray_temperature,reboiler_temperature,distillate_valve_opening,bottoms_valve_opening,condenser_duty,reboiler_duty,feed_mass_flow,distillate_mass_flow,bottoms_mass_flow,distillate_benzene_fraction,bottoms_toluene_fraction,vapor_to_condenser,reflux,distillate_draw,bottoms_draw,bottoms_pressure
1636.0,0.602673,0.596257,0.002861,0.596257,101325,101720,298.15,371.105,383.642,0,100,1057.02,0,0,0,11.6489,0.889588,0.993268,0,0.300331,0,11.6489,106279
1638.0,0.602663,0.590858,0.00283093,0.590858,101325,101717,298.15,371.039,383.64,0,100,1057.02,0,0,0,11.6294,0.889588,0.993259,0,0.298569,0,11.6294,106236
1640.0,0.602652,0.58547,0.0028011,0.58547,101325,101715,298.15,370.973,383.639,0,100,1057.02,0,0,0,11.6099,0.889588,0.99325,0,0.29682,0,11.6099,106193
1642.0,0.602642,0.580093,0.00277149,0.580093,101325,101713,298.15,370.908,383.638,0,100,1057.02,0,0,0,11.5904,0.889588,0.993241,0,0.295085,0,11.5904,106149
1644.0,0.602632,0.574727,0.00274213,0.574727,101325,101711,298.15,370.843,383.637,0,100,1057.02,0,0,0,11.5709,0.889588,0.993232,0,0.293364,0,11.5709,106106
1646.0,0.602622,0.569371,0.0027131,0.569371,101325,101709,298.15,370.777,383.636,0,100,1057.02,0,0,0,11.5515,0.889588,0.993222,0,0.291656,0,11.5515,106063
1648.0,0.602611,0.564026,0.0026842,0.564026,101325,101707,298.15,370.712,383.634,0,100,1057.02,0,0,0,11.532,0.889588,0.993213,0,0.289961,0,11.532,106020
1650.0,0.602601,0.558692,0.00265553,0.558692,101325,101705,298.15,370.648,383.633,0,100,1057.02,0,0,0,11.5126,0.889588,0.993203,0,0.288279,0,11.5126,105977
1652.0,0.602591,0.553369,0.00262711,0.553369,101325,101702,298.15,370.584,383.632,0,100,1057.02,0,0,0,11.4931,0.889588,0.993193,0,0.28661,0,11.4931,105934
1654.0,0.602581,0.548056,0.00259892,0.548056,101325,101700,298.15,370.52,383.631,0,100,1057.02,0,0,0,11.4737,0.889588,0.993182,0,0.284954,0,11.4737,105892
1656.0,0.602571,0.542754,0.00257098,0.542754,101325,101698,298.15,370.457,383.63,0,100,1057.02,0,0,0,11.4542,0.889588,0.993172,0,0.283311,0,11.4542,105849
1658.0,0.602561,0.537463,0.00254328,0.537463,101325,101696,298.15,370.394,383.628,0,100,1057.02,0,0,0,11.4348,0.889588,0.993161,0,0.281681,0,11.4348,105806
1660.0,0.602552,0.532182,0.00251581,0.532182,101325,101694,298.15,370.331,383.627,0,99.2452,1057.02,0,0,0,11.3292,0.889588,0.99315,0,0.280062,0,11.3292,105764
1662.0,0.602542,0.526955,0.00248859,0.526955,101325,101692,298.15,370.268,383.626,0,99.9179,1057.02,0,0,0,11.3868,0.889588,0.993139,0,0.278457,0,11.3868,105722
1664.0,0.602532,0.521701,0.00246161,0.521701,101325,101690,298.15,370.206,383.624,0,100,1057.02,0,0,0,11.3767,0.889588,0.993127,0,0.276863,0,11.3767,105679
1666.0,0.602523,0.516452,0.00243488,0.516452,101325,101687,298.15,370.144,383.623,0,99.5085,1057.02,0,0,0,11.3015,0.889588,0.993115,0,0.275282,0,11.3015,105637
1668.0,0.602513,0.511241,0.00240838,0.511241,101325,101685,298.15,370.083,383.622,0,100,1057.02,0,0,0,11.338,0.889588,0.993103,0,0.273713,0,11.338,105595
1670.0,0.602503,0.506012,0.00238213,0.506012,101325,101683,298.15,370.022,383.621,0,99.0613,1057.02,0,0,0,11.2124,0.889588,0.993091,0,0.272155,0,11.2124,105553
1672.0,0.602494,0.500847,0.00235612,0.500847,101325,101681,298.15,369.961,383.619,0,99.6397,1057.02,0,0,0,11.2588,0.889588,0.993079,0,0.27061,0,11.2588,105512
1674.0,0.602485,0.49566,0.00233036,0.49566,101325,101679,298.15,369.9,383.618,0,100,1057.02,0,0,0,11.2802,0.889588,0.993066,0,0.269076,0,11.2802,105470
1676.0,0.602475,0.490464,0.00230484,0.490464,101325,101677,298.15,369.84,383.617,0,99.1519,1057.02,0,0,0,11.1653,0.889588,0.993053,0,0.267554,0,11.1653,105428
1678.0,0.602466,0.485325,0.00227956,0.485325,101325,101675,298.15,369.78,383.615,0,99.6745,1057.02,0,0,0,11.205,0.889588,0.99304,0,0.266043,0,11.205,105387
1680.0,0.602457,0.480168,0.00225451,0.480168,101325,101673,298.15,369.721,383.614,0,100,1057.02,0,0,0,11.2223,0.889588,0.993026,0,0.264543,0,11.2223,105345
1682.0,0.602447,0.475003,0.00222972,0.475003,101325,101671,298.15,369.662,383.613,0,99.1359,1057.02,0,0,0,11.1062,0.889588,0.993012,0,0.263055,0,11.1062,105304
1684.0,0.602438,0.469897,0.00220516,0.469897,101325,101669,298.15,369.603,383.611,0,99.603,1057.02,0,0,0,11.1394,0.889588,0.992998,0,0.261578,0,11.1394,105262
1686.0,0.602429,0.464775,0.00218085,0.464775,101325,101667,298.15,369.544,383.61,0,100,1057.02,0,0,0,11.1646,0.889588,0.992984,0,0.260112,0,11.1646,105221
1688.0,0.60242,0.459642,0.00215677,0.459642,101325,101665,298.15,369.486,383.608,0,99.0165,1057.02,0,0,0,11.0356,0.889588,0.992969,0,0.258657,0,11.0356,105180
1690.0,0.602411,0.454573,0.00213294,0.454573,101325,101663,298.15,369.428,383.607,0,99.4285,1057.02,0,0,0,11.0625,0.889588,0.992954,0,0.257212,0,11.0625,105139
1692.0,0.602402,0.449492,0.00210934,0.449492,101325,101661,298.15,369.37,383.605,0,99.8331,1057.02,0,0,0,11.0884,0.889588,0.992939,0,0.255779,0,11.0884,105098
1694.0,0.602393,0.444399,0.00208599,0.444399,101325,101658,298.15,369.313,383.604,0,100,1057.02,0,0,0,11.0877,0.889588,0.992923,0,0.254356,0,11.0877,105057
1696.0,0.602384,0.439308,0.00206287,0.439308,101325,101656,298.15,369.256,383.603,0,99.1758,1057.02,0,0,0,10.9771,0.889588,0.992907,0,0.252944,0,10.9771,105016
1698.0,0.602375,0.434271,0.00203999,0.434271,101325,101654,298.15,369.199,383.601,0,99.5148,1057.02,0,0,0,10.9956,0.889588,0.992891,0,0.251542,0,10.9956,104976
1700.0,0.602367,0.429227,0.00201735,0.429227,101325,101652,298.15,369.143,383.6,0,99.8446,1057.02,0,0,0,11.0129,0.889588,0.992874,0,0.25015,0,11.0129,104935
1702.0,0.602358,0.424079,0.00199494,0.424079,101325,101650,298.15,369.087,383.598,0,100,1057.02,0,0,0,11.0111,0.889588,0.992859,0,0.248769,0,11.0111,104894
1704.0,0.602349,0.418922,0.00197276,0.418922,101325,101648,298.15,369.031,383.597,0,99.1024,1057.02,0,0,0,10.8921,0.889588,0.992844,0,0.247397,0,10.8921,104852
1706.0,0.602341,0.41383,0.00195082,0.41383,101325,101646,298.15,368.975,383.595,0,99.3467,1057.02,0,0,0,10.9003,0.889588,0.992828,0,0.246036,0,10.9003,104811
1708.0,0.602332,0.408687,0.00192912,0.408687,101325,101644,298.15,368.92,383.593,0,99.5836,1057.02,0,0,0,10.9067,0.889588,0.992813,0,0.244685,0,10.9067,104770
1710.0,0.602324,0.403618,0.00190764,0.403618,101325,101642,298.15,368.865,383.592,0,99.7899,1057.02,0,0,0,10.9098,0.889588,0.992796,0,0.243344,0,10.9098,104729
1712.0,0.602315,0.398478,0.0018864,0.398478,101325,101640,298.15,368.811,383.59,0,99.9904,1057.02,0,0,0,10.912,0.889588,0.99278,0,0.242012,0,10.912,104688
1714.0,0.602307,0.393372,0.00186538,0.393372,101325,101638,298.15,368.757,383.589,0,100,1057.02,0,0,0,10.8927,0.889588,0.992763,0,0.240691,0,10.8927,104647
1716.0,0.602298,0.388312,0.0018446,0.388312,101325,101636,298.15,368.703,383.588,0,99.1148,1057.02,0,0,0,10.7769,0.889588,0.992745,0,0.239378,0,10.7769,104606
1718.0,0.60229,0.383241,0.00182404,0.383241,101325,101634,298.15,368.649,383.586,0,99.256,1057.02,0,0,0,10.7728,0.889588,0.992728,0,0.238076,0,10.7728,104565
1720.0,0.602282,0.378305,0.0018037,0.378305,101325,101632,298.15,368.596,383.584,0,99.3747,1057.02,0,0,0,10.7674,0.889588,0.992707,0,0.236783,0,10.7674,104526
1722.0,0.602273,0.373203,0.00178359,0.373203,101325,101630,298.15,368.543,383.583,0,99.5007,1057.02,0,0,0,10.7607,0.889588,0.992691,0,0.235499,0,10.7607,104485
1724.0,0.602265,0.368144,0.00176371,0.368144,101325,101628,298.15,368.49,383.582,0,99.5732,1057.02,0,0,0,10.7489,0.889588,0.992672,0,0.234224,0,10.7489,104444
1726.0,0.602257,0.363097,0.00174405,0.363097,101325,101627,298.15,368.437,383.58,0,99.634,1057.02,0,0,0,10.7359,0.889588,0.992654,0,0.232959,0,10.7359,104404
1728.0,0.602249,0.358051,0.00172461,0.358051,101325,101625,298.15,368.385,383.579,0,99.677,1057.02,0,0,0,10.721,0.889588,0.992634,0,0.231702,0,10.721,104363
1730.0,0.602241,0.353012,0.00170539,0.353012,101325,101623,298.15,368.333,383.577,0,99.6999,1057.02,0,0,0,10.7038,0.889588,0.992615,0,0.230455,0,10.7038,104323
1732.0,0.602233,0.347994,0.00168639,0.347994,101325,101621,298.15,368.282,383.575,0,99.7041,1057.02,0,0,0,10.6847,0.889588,0.992595,0,0.229217,0,10.6847,104282
1734.0,0.602225,0.343044,0.0016676,0.343044,101325,101619,298.15,368.23,383.574,0,99.6925,1057.02,0,0,0,10.6641,0.889588,0.992572,0,0.227987,0,10.6641,104242
1736.0,0.602217,0.338117,0.00164903,0.338117,101325,101617,298.15,368.179,383.572,0,99.6748,1057.02,0,0,0,10.6429,0.889588,0.992549,0,0.226767,0,10.6429,104203
1738.0,0.602209,0.333132,0.00163067,0.333132,101325,101615,298.15,368.129,383.57,0,99.6419,1057.02,0,0,0,10.6199,0.889588,0.992527,0,0.225555,0,10.6199,104163
1740.0,0.602201,0.328157,0.00161253,0.328157,101325,101613,298.15,368.078,383.568,0,99.5774,1057.02,0,0,0,10.5935,0.889588,0.992505,0,0.224351,0,10.5935,104123
1742.0,0.602193,0.323194,0.0015946,0.323194,101325,101611,298.15,368.028,383.567,0,99.4949,1057.02,0,0,0,10.5652,0.889588,0.992482,0,0.223156,0,10.5652,104083
1744.0,0.602186,0.318245,0.00157687,0.318245,101325,101609,298.15,367.978,383.565,0,99.3952,1057.02,0,0,0,10.5352,0.889588,0.992459,0,0.22197,0,10.5352,104043
1746.0,0.602178,0.313308,0.00155936,0.313308,101325,101607,298.15,367.929,383.563,0,99.2783,1057.02,0,0,0,10.5034,0.889588,0.992435,0,0.220792,0,10.5034,104004
1748.0,0.60217,0.308386,0.00154204,0.308386,101325,101605,298.15,367.879,383.561,0,99.1441,1057.02,0,0,0,10.4698,0.889588,0.992411,0,0.219622,0,10.4698,103964
1750.0,0.602163,0.303484,0.00152494,0.303484,101325,101604,298.15,367.83,383.56,0,98.9932,1057.02,0,0,0,10.4346,0.889588,0.992386,0,0.218461,0,10.4346,103925
1752.0,0.602155,0.298595,0.00150803,0.298595,101325,101602,298.15,367.782,383.558,0,98.8269,1057.02,0,0,0,10.3978,0.889588,0.99236,0,0.217308,0,10.3978,103885
1754.0,0.602147,0.293724,0.00149133,0.293724,101325,101600,298.15,367.733,383.556,0,98.6434,1057.02,0,0,0,10.3593,0.889588,0.992334,0,0.216163,0,10.3593,103846
1756.0,0.60214,0.288868,0.00147483,0.288868,101325,101598,298.15,367.685,383.554,0,98.4441,1057.02,0,0,0,10.3193,0.889588,0.992307,0,0.215026,0,10.3193,103807
1758.0,0.602132,0.284041,0.00145853,0.284041,101325,101596,298.15,367.637,383.552,0,98.2284,1057.02,0,0,0,10.2776,0.889588,0.99228,0,0.213897,0,10.2776,103769
1760.0,0.602125,0.279213,0.00144242,0.279213,101325,101594,298.15,367.59,383.55,0,97.999,1057.02,0,0,0,10.2346,0.889588,0.992252,0,0.212775,0,10.2346,103730
1762.0,0.602117,0.274444,0.0014265,0.274444,101325,101592,298.15,367.542,383.548,0,97.7504,1057.02,0,0,0,10.1899,0.889588,0.992223,0,0.211662,0,10.1899,103691
1764.0,0.60211,0.269669,0.00141078,0.269669,101325,101590,298.15,367.495,383.546,0,97.4942,1057.02,0,0,0,10.1445,0.889588,0.992194,0,0.210556,0,10.1445,103653
1766.0,0.602103,0.264915,0.00139525,0.264915,101325,101589,298.15,367.448,383.544,0,97.218,1057.02,0,0,0,10.0972,0.889588,0.992164,0,0.209458,0,10.0972,103615
1768.0,0.602095,0.260141,0.00137991,0.260141,101325,101587,298.15,367.402,383.542,0,96.9269,1057.02,0,0,0,10.0483,0.889588,0.992135,0,0.208368,0,10.0483,103577
1770.0,0.602088,0.255433,0.00136476,0.255433,101325,101585,298.15,367.355,383.54,0,96.6126,1057.02,0,0,0,9.99727,0.889588,0.992103,0,0.207285,0,9.99727,103539
1772.0,0.602081,0.250842,0.0013498,0.250842,101325,101583,298.15,367.309,383.538,0,96.2926,1057.02,0,0,0,9.94626,0.889588,0.992067,0,0.20621,0,9.94626,103502
1774.0,0.602074,0.246181,0.00133501,0.246181,101325,101581,298.15,367.263,383.535,0,95.9778,1057.02,0,0,0,9.89558,0.889588,0.992034,0,0.205142,0,9.89558,103464
1776.0,0.602067,0.241572,0.00132041,0.241572,101325,101580,298.15,367.218,383.533,0,95.6303,1057.02,0,0,0,9.84208,0.889588,0.992,0,0.204082,0,9.84208,103427
1778.0,0.60206,0.236932,0.00130599,0.236932,101325,101578,298.15,367.173,383.531,0,95.2749,1057.02,0,0,0,9.78749,0.889588,0.991966,0,0.203029,0,9.78749,103390
1780.0,0.602052,0.232339,0.00129176,0.232339,101325,101576,298.15,367.128,383.529,0,94.8946,1057.02,0,0,0,9.73038,0.889588,0.991931,0,0.201983,0,9.73038,103353
1782.0,0.602045,0.227807,0.00127769,0.227807,101325,101574,298.15,367.083,383.526,0,94.5052,1057.02,0,0,0,9.67321,0.889588,0.991894,0,0.200944,0,9.67321,103317
1784.0,0.602038,0.223307,0.00126381,0.223307,101325,101572,298.15,367.038,383.524,0,94.1101,1057.02,0,0,0,9.61518,0.889588,0.991855,0,0.199912,0,9.61518,103280
1786.0,0.602031,0.2188,0.00125009,0.2188,101325,101571,298.15,366.994,383.521,0,93.7033,1057.02,0,0,0,9.55654,0.889588,0.991817,0,0.198888,0,9.55654,103244
1788.0,0.602025,0.214315,0.00123655,0.214315,101325,101569,298.15,366.95,383.519,0,93.2772,1057.02,0,0,0,9.4959,0.889588,0.991778,0,0.19787,0,9.4959,103208
1790.0,0.602018,0.209865,0.00122318,0.209865,101325,101567,298.15,366.906,383.516,0,92.8374,1057.02,0,0,0,9.43414,0.889588,0.991738,0,0.196859,0,9.43414,103172
1792.0,0.602011,0.205451,0.00120998,0.205451,101325,101565,298.15,366.863,383.514,0,92.3869,1057.02,0,0,0,9.37129,0.889588,0.991697,0,0.195855,0,9.37129,103137
1794.0,0.602004,0.201067,0.00119694,0.201067,101325,101564,298.15,366.819,383.511,0,91.9259,1057.02,0,0,0,9.30789,0.889588,0.991655,0,0.194858,0,9.30789,103102
1796.0,0.601997,0.196708,0.00118407,0.196708,101325,101562,298.15,366.776,383.509,0,91.4533,1057.02,0,0,0,9.24355,0.889588,0.991611,0,0.193868,0,9.24355,103067
1798.0,0.60199,0.192383,0.00117137,0.192383,101325,101560,298.15,366.734,383.506,0,90.9683,1057.02,0,0,0,9.17824,0.889588,0.991567,0,0.192885,0,9.17824,103032
1800.0,0.601984,0.188075,0.00115882,0.188075,101325,101559,298.15,366.691,383.503,0,90.4728,1057.02,0,0,0,9.11207,0.889588,0.991522,0,0.191908,0,9.11207,102997
1802.0,0.601977,0.183819,0.00114644,0.183819,101325,101557,298.15,366.649,383.5,0,89.9634,1057.02,0,0,0,9.04486,0.889588,0.991474,0,0.190938,0,9.04486,102963
1804.0,0.60197,0.179592,0.00113421,0.179592,101325,101555,298.15,366.607,383.498,100,89.4475,1057.02,0,0,13.087,8.97726,0.889588,0.991426,0,0.189974,13.087,8.97726,102929
1806.0,0.596224,0.175392,0.00112214,0.175392,101325,101553,298.15,366.565,383.495,100,88.9204,1057.02,0,0,13.087,8.9088,0.889588,0.991376,0,0,13.087,8.9088,102895
1808.0,0.590479,0.171224,0.00111022,0.171224,101325,101552,298.15,366.523,383.492,100,88.3819,1057.02,0,0,13.087,8.83948,0.889588,0.991325,0,0,13.087,8.83948,102861
1810.0,0.584733,0.167092,0.00109845,0.167092,101325,101550,298.15,366.482,383.489,100,87.8333,1057.02,0,0,13.087,8.76944,0.889588,0.991272,0,0,13.087,8.76944,102828
1812.0,0.578987,0.162991,0.00108684,0.162991,101325,101548,298.15,366.441,383.486,100,87.2753,1057.02,0,0,13.087,8.69827,0.889588,0.991218,0,0,13.087,8.69827,102795
1814.0,0.573241,0.158926,0.00107538,0.158926,101325,101547,298.15,366.4,383.483,100,86.7071,1057.02,0,0,13.087,8.62685,0.889588,0.991163,0,0,13.087,8.62685,102762
1816.0,0.567495,0.154893,0.00106406,0.154893,101325,101545,298.15,366.359,383.479,100,86.1296,1057.02,0,0,13.087,8.55482,0.889588,0.991105,0,0,13.087,8.55482,102730
1818.0,0.561749,0.150895,0.00105289,0.150895,101325,101543,298.15,366.319,383.476,100,85.5427,1057.02,0,0,13.087,8.48214,0.889588,0.991047,0,0,13.087,8.48214,102698
1820.0,0.556003,0.146926,0.00104186,0.146926,101325,101542,298.15,366.278,383.473,100,84.9467,1057.02,0,0,13.087,8.40884,0.889588,0.990986,0,0,13.087,8.40884,102666
1822.0,0.550257,0.143002,0.00103098,0.143002,101325,101540,298.15,366.238,383.469,100,84.3404,1057.02,0,0,13.087,8.33487,0.889588,0.990924,0,0,13.087,8.33487,102634
1824.0,0.544511,0.139111,0.00102024,0.139111,101325,101538,298.15,366.198,383.465,100,83.7276,1057.02,0,0,13.087,8.26063,0.889588,0.990859,0,0,13.087,8.26063,102603
1826.0,0.538766,0.135235,0.00100964,0.135235,101325,101537,298.15,366.159,383.462,100,83.106,1057.02,0,0,13.087,8.1856,0.889588,0.990794,0,0,13.087,8.1856,102571
1828.0,0.53302,0.131422,0.00099917,0.131422,101325,101535,298.15,366.12,383.458,100,82.4717,1057.02,0,0,13.087,8.10982,0.889588,0.990725,0,0,13.087,8.10982,102540
1830.0,0.527274,0.127639,0.00098884,0.127639,101325,101533,298.15,366.08,383.454,100,81.8347,1057.02,0,0,13.087,8.03407,0.889588,0.990654,0,0,13.087,8.03407,102510
1832.0,0.521528,0.123891,0.000978644,0.123891,101325,101532,298.15,366.041,383.45,100,81.1887,1057.02,0,0,13.087,7.95773,0.889588,0.990581,0,0,13.087,7.95773,102479
1834.0,0.515782,0.120181,0.000968581,0.120181,101325,101530,298.15,366.003,383.446,100,80.5346,1057.02,0,0,13.087,7.88092,0.889588,0.990505,0,0,13.087,7.88092,102449
1836.0,0.510036,0.116504,0.000958649,0.116504,101325,101528,298.15,365.964,383.442,100,79.8732,1057.02,0,0,13.087,7.80372,0.889588,0.990427,0,0,13.087,7.80372,102420
1838.0,0.50429,0.112865,0.000948846,0.112865,101325,101527,298.15,365.926,383.437,100,79.204,1057.02,0,0,13.087,7.72606,0.889588,0.990346,0,0,13.087,7.72606,102390
1840.0,0.498544,0.109264,0.00093917,0.109264,101325,101525,298.15,365.888,383.433,100,78.5275,1057.02,0,0,13.087,7.64758,0.889588,0.990263,0,0,13.087,7.64758,102361
1842.0,0.492799,0.10568,0.000929621,0.10568,101325,101524,298.15,365.85,383.429,100,77.8444,1057.02,0,0,13.087,7.56914,0.889588,0.990179,0,0,13.087,7.56914,102332
1844.0,0.487053,0.102164,0.000920196,0.102164,101325,101522,298.15,365.812,383.424,100,77.1502,1057.02,0,0,13.087,7.49006,0.889588,0.990088,0,0,13.087,7.49006,102304
1846.0,0.481307,0.0986723,0.000910894,0.0986723,101325,101520,298.15,365.775,383.419,100,76.4558,1057.02,0,0,13.087,7.41122,0.889588,0.989995,0,0,13.087,7.41122,102275
1848.0,0.475561,0.0952167,0.000901712,0.0952167,101325,101519,298.15,365.738,383.414,100,75.752,1057.02,0,0,13.087,7.3318,0.889588,0.9899,0,0,13.087,7.3318,102247
1850.0,0.469815,0.0917976,0.00089265,0.0917976,101325,101517,298.15,365.701,383.409,100,75.0417,1057.02,0,0,13.087,7.25207,0.889588,0.989801,0,0,13.087,7.25207,102220
1852.0,0.464069,0.0884184,0.000883711,0.0884184,101325,101516,298.15,365.664,383.404,100,74.3251,1057.02,0,0,13.087,7.17205,0.889588,0.989697,0,0,13.087,7.17205,102192
1854.0,0.458323,0.085071,0.00087488,0.085071,101325,101514,298.15,365.627,383.398,100,73.6029,1057.02,0,0,13.087,7.09179,0.889588,0.989591,0,0,13.087,7.09179,102165
1856.0,0.452577,0.0817729,0.000866164,0.0817729,101325,101513,298.15,365.591,383.392,100,72.8737,1057.02,0,0,13.087,7.01129,0.889588,0.989479,0,0,13.087,7.01129,102138
1858.0,0.446831,0.0785182,0.000857609,0.0785182,101325,101511,298.15,365.558,383.386,100,72.1411,1057.02,0,0,13.087,6.93033,0.889588,0.989361,0,0,13.087,6.93033,102112
1860.0,0.441086,0.0752813,0.000849119,0.0752813,101325,101509,298.15,365.522,383.38,100,71.4042,1057.02,0,0,13.087,6.84959,0.889588,0.989241,0,0,13.087,6.84959,102085
1862.0,0.43534,0.0721004,0.000840739,0.0721004,101325,101508,298.15,365.486,383.374,100,70.658,1057.02,0,0,13.087,6.76835,0.889588,0.989114,0,0,13.087,6.76835,102060
1864.0,0.429594,0.0689569,0.000832467,0.0689569,101325,101506,298.15,365.451,383.367,100,69.9102,1057.02,0,0,13.087,6.68726,0.889588,0.98898,0,0,13.087,6.68726,102034
1866.0,0.423848,0.0658516,0.000824301,0.0658516,101325,101505,298.15,365.415,383.36,100,69.1572,1057.02,0,0,13.087,6.60602,0.889588,0.988841,0,0,13.087,6.60602,102009
1868.0,0.418102,0.0627854,0.00081624,0.0627854,101325,101503,298.15,365.38,383.353,100,68.3996,1057.02,0,0,13.087,6.52461,0.889588,0.988695,0,0,13.087,6.52461,101984
1870.0,0.412356,0.0597581,0.000808281,0.0597581,101325,101502,298.15,365.345,383.345,100,67.6374,1057.02,0,0,13.087,6.44312,0.889588,0.988541,0,0,13.087,6.44312,101959
1872.0,0.40661,0.0567698,0.000800424,0.0567698,101325,101500,298.15,365.31,383.337,100,66.871,1057.02,0,0,13.087,6.3615,0.889588,0.98838,0,0,13.087,6.3615,101935
1874.0,0.400864,0.0538205,0.000792667,0.0538205,101325,101499,298.15,365.276,383.329,100,66.1004,1057.02,0,0,13.087,6.27983,0.889588,0.98821,0,0,13.087,6.27983,101911
1876.0,0.395118,0.0509105,0.000785008,0.0509105,101325,101498,298.15,365.241,383.32,100,65.3258,1057.02,0,0,13.087,6.19809,0.889588,0.988031,0,0,13.087,6.19809,101887
1878.0,0.389373,0.0480392,0.000777445,0.0480392,101325,101496,298.15,365.207,383.311,99.4829,64.5474,1057.02,0,0,13.0194,6.1159,0.889588,0.987841,0,0,13.0194,6.1159,101864
1880.0,0.383656,0.0452076,0.000769977,0.0452076,101325,101495,298.15,365.173,383.301,99.2403,63.7653,1057.02,0,0,12.9876,6.03402,0.889588,0.98764,0,0,12.9876,6.03402,101841
1882.0,0.377954,0.042415,0.000762601,0.042415,101325,101493,298.15,365.14,383.29,98.9885,62.9798,1057.02,0,0,12.9547,5.95214,0.889588,0.987427,0,0,12.9547,5.95214,101818
1884.0,0.372266,0.0396615,0.000755317,0.0396615,101325,101492,298.15,365.106,383.279,98.7244,62.1909,1057.02,0,0,12.9201,5.87029,0.889588,0.987199,0,0,12.9201,5.87029,101795
1886.0,0.366594,0.0369473,0.000748123,0.0369473,101325,101490,298.15,365.072,383.268,98.448,61.3988,1057.02,0,0,12.8839,5.78839,0.889588,0.986955,0,0,12.8839,5.78839,101773
1888.0,0.360937,0.0342717,0.000741017,0.0342717,101325,101489,298.15,365.039,383.255,98.1597,60.6037,1057.02,0,0,12.8462,5.70657,0.889588,0.986694,0,0,12.8462,5.70657,101751
1890.0,0.355297,0.031636,0.000733996,0.031636,101325,101488,298.15,365.006,383.241,97.8595,59.8057,1057.02,0,0,12.8069,5.62471,0.889588,0.986412,0,0,12.8069,5.62471,101730
1892.0,0.349674,0.0290393,0.000727061,0.0290393,101325,101486,298.15,364.973,383.227,97.5477,59.0051,1057.02,0,0,12.7661,5.54298,0.889588,0.986106,0,0,12.7661,5.54298,101708
1894.0,0.344069,0.0264807,0.000720208,0.0264807,101325,101485,298.15,364.941,383.211,97.2244,58.2018,1057.02,0,0,12.7238,5.46096,0.889588,0.985774,0,0,12.7238,5.46096,101687
1896.0,0.338483,0.0239613,0.000713437,0.0239613,101325,101483,298.15,364.908,383.194,96.8898,57.396,1057.02,0,0,12.68,5.37928,0.889588,0.985409,0,0,12.68,5.37928,101667
1898.0,0.332915,0.0214815,0.000706746,0.0214815,101325,101482,298.15,364.876,383.174,96.5441,56.588,1057.02,0,0,12.6347,5.29777,0.889588,0.985005,0,0,12.6347,5.29777,101646
1900.0,0.327368,0.019041,0.000700132,0.019041,101325,101481,298.15,364.844,383.156,96.1874,55.7779,1057.02,0,0,12.5881,5.21324,0.889588,0.984553,0,0,12.5881,5.21324,101626
1902.0,0.321841,0.0166404,0.000693595,0.0166404,101325,101479,298.15,364.812,383.132,95.8201,54.9659,1057.02,0,0,12.54,5.13196,0.889588,0.984043,0,0,12.54,5.13196,101607
1904.0,0.316336,0.0142795,0.000687133,0.0142795,101325,101478,298.15,364.781,383.105,95.4421,54.1524,1057.02,0,0,12.4905,5.05087,0.889588,0.983456,0,0,12.4905,5.05087,101587
1906.0,0.310852,0.0119569,0.000680744,0.0119569,101325,101477,298.15,364.749,383.073,95.0538,53.3373,1057.02,0,0,12.4397,4.96998,0.889588,0.982767,0,0,12.4397,4.96998,101568
1908.0,0.30539,0.00967342,0.000674425,0.00967342,101325,101475,298.15,364.718,383.034,94.6552,52.5205,1057.02,0,0,12.3876,4.88934,0.889588,0.981935,0,0,12.3876,4.88934,101549
1910.0,0.299951,0.00742864,0.000668178,0.00742864,101325,101474,298.15,364.687,382.985,94.2466,51.7025,1057.02,0,0,12.3341,4.80901,0.889588,0.980885,0,0,12.3341,4.80901,101531
1912.0,0.294536,0.00522235,0.000661998,0.00522235,101325,101473,298.15,364.656,382.919,93.8282,50.8833,1057.02,0,0,12.2793,4.72918,0.889588,0.979463,0,0,12.2793,4.72918,101513
1914.0,0.289145,0.00305464,0.000655886,0.00305464,101325,101471,298.15,364.625,382.816,93.4001,50.0629,1057.02,0,0,12.2233,4.65024,0.889588,0.97724,0,0,12.2233,4.65024,101495
1916.0,0.283778,0.000925226,0.000649838,0.000925226,101325,101470,298.15,364.595,382.567,92.9624,49.2415,1057.02,0,0,12.166,1.69889,0.889588,0.971731,0,0,12.166,1.69889,101477
1918.0,0.278436,0.00024247,0.000643855,0.00024247,101325,101469,298.15,364.564,381.928,92.5155,48.4193,1057.02,0,0,12.1075,0.445616,0.889588,0.957695,0,0,12.1075,0.445616,101471
1920.0,0.273121,0.000173128,0.000637933,0.000173128,101325,101467,298.15,364.534,381.272,92.0594,47.8837,1057.02,0,0,12.0478,0.318468,0.889588,0.943022,0,0,12.0478,0.318468,101469
1922.0,0.267831,0.000165013,0.000632072,0.000165013,101325,101466,298.15,364.504,380.879,91.5943,47.4705,1057.02,0,0,11.987,0.303707,0.889588,0.934144,0,0,11.987,0.303707,101467
1924.0,0.262568,0.000163085,0.00062627,0.000163085,101325,101465,298.15,364.475,380.665,91.1204,47.0695,1057.02,0,0,11.9249,0.300247,0.889588,0.929272,0,0,11.9249,0.300247,101466
